Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
1,12,1,1,1,1770,0,11,4,3,4,3,3,2,1,4,1,1,1,3,1,1,0
1,28,1,1,2,283,32,52,5,3,4,3,3,3,5,2,5,5,5,3,5,5,0
1,59,1,0,0,946,12,7,3,3,4,5,3,4,4,4,4,5,4,3,4,4,1
0,38,1,0,0,2248,0,0,5,5,2,3,5,4,1,4,4,2,4,5,4,4,1
1,33,1,0,0,187,0,0,1,3,3,5,1,5,5,2,5,5,5,1,5,5,1
1,22,0,0,1,768,39,13,1,1,5,1,1,5,3,5,3,3,2,2,3,4,0
0,26,1,1,1,304,0,0,4,5,3,5,3,4,2,2,5,5,4,5,5,4,1
1,69,1,0,0,3034,0,4,1,3,3,1,1,1,2,1,1,5,1,1,1,1,0
1,47,1,0,1,209,25,20,3,3,1,5,3,2,5,2,5,5,1,5,5,3,1
0,42,1,1,1,1304,0,0,2,2,3,3,3,1,3,2,3,3,1,2,1,1,0
0,22,0,0,1,1033,0,0,5,5,5,5,3,5,2,2,2,2,4,5,2,4,1
1,73,1,0,1,689,14,23,3,3,2,3,3,1,3,4,3,3,3,3,3,4,0
1,15,1,1,1,192,0,0,4,2,3,2,2,4,3,5,3,3,5,2,3,4,0
1,29,1,0,0,1211,27,23,2,2,1,2,2,2,2,3,2,2,4,2,2,4,0
0,20,1,1,1,1744,0,0,4,3,3,3,4,4,5,3,5,5,4,3,5,3,0
0,17,0,0,1,950,0,0,4,4,1,4,3,1,2,2,2,2,4,4,2,3,0
0,38,1,0,0,2716,0,4,1,1,3,4,1,3,5,4,4,4,3,1,3,3,1
0,22,1,1,0,936,10,5,3,4,2,4,4,5,2,2,2,2,3,4,2,4,1
0,68,1,1,1,1744,9,0,3,2,1,3,3,5,3,2,3,3,5,2,5,5,0
0,41,1,0,0,335,0,0,1,1,3,4,1,5,5,5,4,3,5,1,5,5,1
1,36,1,0,0,2614,9,3,4,4,1,4,4,1,4,1,2,5,1,1,1,1,0
1,52,1,0,0,1641,1,1,1,1,5,5,1,4,5,4,4,2,4,1,4,4,1
0,25,1,0,0,1061,0,0,4,4,4,5,4,3,5,4,5,5,5,4,5,4,1
1,34,1,0,0,2530,0,0,5,5,2,3,5,4,3,3,1,1,4,4,4,4,0
0,30,0,0,1,762,0,0,3,3,2,3,3,3,2,4,5,5,3,3,5,3,0
0,59,1,0,0,547,0,0,2,2,4,4,2,3,3,3,1,4,3,3,3,3,0
0,48,1,0,1,611,0,0,1,1,2,3,1,2,2,2,4,3,2,2,2,2,0
1,10,1,0,0,733,0,0,4,4,5,5,4,4,5,4,5,5,4,4,5,5,1
1,59,1,0,1,1208,0,0,1,1,5,5,1,2,5,4,5,5,5,5,5,5,1
1,61,0,0,1,399,1,4,3,3,1,3,5,4,1,2,4,4,3,3,4,3,0
0,66,1,1,1,188,0,0,3,1,3,3,2,5,3,1,2,1,5,1,5,5,0
0,54,1,0,0,1584,0,8,2,2,4,4,2,4,4,4,4,4,4,2,4,4,1
1,59,1,1,1,802,4,0,2,3,3,3,4,3,5,1,5,5,4,3,5,3,0
0,53,1,0,1,403,3,11,1,5,1,2,5,2,3,2,5,1,2,2,2,2,1
1,58,1,1,1,813,0,0,2,0,2,0,4,3,4,5,4,4,4,0,4,2,1
1,27,1,0,2,599,0,1,4,4,2,1,4,1,1,1,1,1,3,1,1,3,0
1,26,0,0,0,125,0,0,0,4,5,4,1,3,1,4,1,1,5,4,1,4,1
1,23,0,0,1,1356,0,0,4,4,3,4,3,4,5,5,5,5,4,4,5,5,1
1,30,1,1,1,429,5,0,4,2,3,2,4,3,3,5,3,3,1,1,3,2,0
0,40,1,1,1,946,6,0,1,2,1,2,4,1,4,2,4,4,3,2,4,4,0
0,22,1,1,1,1773,0,0,1,2,3,2,2,1,3,3,3,3,2,2,3,2,0
1,34,1,0,0,2106,6,0,2,1,1,5,1,4,4,4,3,4,4,1,4,4,1
0,53,1,0,0,399,0,0,3,3,3,5,3,5,5,4,3,5,5,3,5,5,1
0,49,1,1,1,794,0,0,2,3,2,4,4,5,3,3,4,3,5,3,5,5,0
1,53,1,1,1,762,0,0,3,1,1,1,3,1,4,2,4,4,4,1,4,3,0
0,18,1,1,2,326,0,6,2,1,3,1,3,3,3,4,2,2,3,1,2,1,0
1,38,1,1,1,1208,0,0,1,4,2,4,4,1,2,4,2,2,3,4,2,3,0
0,44,1,1,1,936,0,0,5,1,4,4,2,3,5,1,3,4,3,1,3,3,0
0,24,0,0,1,611,12,0,0,2,3,2,1,4,4,2,4,4,4,2,4,4,0
1,24,0,0,1,468,0,0,2,2,3,2,3,1,2,4,2,2,3,2,2,3,0
1,48,1,0,0,1431,0,0,3,3,5,4,3,2,4,2,5,3,2,3,2,2,1
0,29,1,1,2,482,0,0,5,2,5,2,3,3,2,1,2,2,1,2,2,2,0
0,25,1,0,0,1553,0,0,4,4,1,4,4,5,4,4,4,4,1,4,4,1,1
0,30,1,0,0,3013,13,3,1,1,1,5,1,1,5,3,5,5,2,1,5,3,1
0,47,1,0,0,2467,0,0,2,2,3,5,2,2,4,2,4,3,2,2,2,2,1
1,23,0,0,1,160,0,0,0,2,4,2,4,4,3,3,4,4,4,1,4,5,0
0,37,0,0,1,200,0,3,1,3,1,3,1,4,4,2,4,4,1,3,4,2,0
0,39,1,0,0,2890,0,0,4,4,3,4,4,4,5,4,3,4,4,4,4,4,1
0,30,1,0,0,3152,0,0,5,5,4,5,5,4,5,4,5,5,4,5,5,5,1
1,25,1,1,0,507,5,2,4,2,3,2,2,2,3,3,3,3,2,2,3,5,0
0,17,1,1,2,448,0,0,4,2,5,2,3,1,3,5,3,3,4,2,3,3,0
1,67,1,1,1,134,38,26,2,2,3,2,3,1,5,5,5,5,3,2,5,4,0
0,36,1,0,1,404,0,10,3,5,3,1,3,4,1,1,1,1,3,1,1,4,0
1,43,1,1,1,501,9,17,5,2,3,2,5,4,3,1,3,3,5,2,3,3,0
0,40,1,0,0,1288,0,0,5,5,2,3,5,5,1,5,3,3,5,5,5,5,1
0,41,1,1,1,920,0,0,2,3,3,3,3,3,3,1,3,3,2,3,3,3,0
1,25,0,0,1,199,6,0,5,2,3,2,3,2,2,2,2,2,4,2,2,2,0
0,25,0,0,0,1892,21,0,1,2,4,2,3,4,1,4,1,1,4,2,1,2,0
0,52,1,0,0,2381,0,0,5,5,5,5,5,5,4,4,4,2,5,5,5,5,1
0,21,0,0,0,308,0,0,1,3,4,3,3,2,1,1,1,1,4,3,1,3,0
1,27,0,0,1,680,1,0,2,2,2,2,4,1,5,3,5,5,3,2,5,4,0
1,31,1,0,0,500,0,0,3,3,2,3,3,1,3,5,3,3,4,3,3,4,0
0,69,1,1,1,341,0,1,5,2,4,5,3,2,4,2,3,5,2,2,2,2,0
0,59,1,0,0,2635,7,0,5,1,5,5,5,5,5,5,4,2,5,5,5,5,1
1,27,0,0,0,912,0,4,2,2,4,2,1,4,1,4,1,1,4,2,1,4,0
1,62,1,1,1,682,3,5,2,2,2,2,4,3,4,3,4,4,3,2,4,4,0
0,37,1,0,1,562,27,30,4,4,1,2,4,4,2,4,2,2,3,2,2,4,0
1,39,1,0,0,399,0,0,1,1,3,5,1,4,4,4,5,4,4,1,4,4,1
1,57,1,0,0,1844,0,0,5,5,3,5,5,4,5,4,5,3,4,5,4,4,1
0,28,1,0,0,1909,0,0,2,2,2,4,2,3,4,5,4,4,3,2,4,5,1
0,37,0,0,1,1024,21,21,1,1,1,1,3,4,1,4,1,1,4,1,1,3,0
1,34,0,0,0,456,27,31,3,3,3,3,3,5,5,2,5,5,5,3,5,4,0
1,22,0,0,1,1046,0,0,2,2,3,2,4,3,1,3,1,1,4,3,1,3,0
1,25,1,1,1,491,0,3,3,2,3,2,3,2,4,4,4,4,2,2,4,3,0
0,61,0,0,0,265,3,16,1,1,4,1,3,5,2,3,2,2,4,1,2,5,0
0,36,1,0,1,1224,0,0,1,1,5,4,1,3,4,1,4,4,5,4,4,2,1
1,27,0,0,1,1592,0,0,2,2,1,3,4,1,1,5,1,1,3,3,1,2,0
0,28,0,0,0,612,0,0,2,2,4,2,1,3,2,3,2,2,4,2,2,5,0
1,41,1,0,0,2714,0,0,2,2,5,4,2,5,5,5,3,3,5,2,5,5,1
0,51,1,0,0,2002,0,0,5,5,3,2,5,5,4,4,1,3,5,5,5,5,1
1,56,1,0,0,2962,0,5,2,4,5,4,2,5,4,5,3,4,5,2,5,5,1
1,16,1,1,1,1062,1,0,4,4,5,4,3,4,2,5,2,2,4,4,2,4,1
0,50,1,1,0,250,0,0,5,3,4,4,1,2,5,3,4,2,2,3,2,3,0
1,62,0,0,0,968,0,1,2,2,3,2,3,1,5,3,5,5,3,2,5,3,0
0,45,1,0,1,110,0,16,1,1,4,3,1,1,3,1,2,4,1,1,1,1,0
0,47,1,1,1,861,0,3,1,2,1,4,3,4,3,2,1,1,4,2,4,2,0
0,10,1,1,0,1416,1,0,4,4,4,4,3,2,3,4,3,3,4,4,3,3,0
0,51,1,0,1,991,0,32,5,4,2,2,5,3,2,3,4,3,3,3,3,3,1
0,60,1,0,1,328,0,0,3,4,3,1,4,5,3,5,5,1,5,5,5,5,1
0,45,1,1,1,271,3,0,4,1,5,4,4,5,4,1,3,3,5,1,5,4,0
0,43,0,0,1,140,0,0,0,2,2,2,3,2,2,5,4,4,4,2,4,4,0
0,20,1,1,1,1056,9,2,5,4,4,4,3,5,5,5,5,5,5,4,5,4,0
1,44,1,0,0,817,0,0,1,1,4,3,1,1,3,1,3,5,1,1,1,1,0
1,53,1,0,0,1846,10,1,3,3,5,4,3,4,4,5,3,4,4,3,4,4,1
0,39,1,0,2,1532,40,27,4,4,4,3,4,3,3,2,3,3,4,3,3,4,0
1,45,1,1,1,604,4,23,2,1,1,1,2,2,4,4,4,4,3,2,4,3,0
1,53,1,0,0,363,0,1,1,1,4,1,1,5,4,5,2,5,5,1,5,5,1
1,53,1,0,0,2839,0,0,1,1,5,5,1,4,4,4,5,3,4,1,4,4,1
1,23,1,0,0,585,37,47,2,1,3,1,2,1,1,3,1,1,4,1,1,3,0
0,23,1,1,2,925,0,9,4,4,5,4,3,5,5,5,4,4,4,4,4,5,0
0,43,1,0,0,2176,7,6,2,2,5,4,2,4,4,4,5,3,4,2,4,4,1
0,55,1,1,1,153,0,0,2,4,3,4,3,5,4,4,4,1,5,4,5,5,0
1,26,1,1,2,331,3,0,4,3,3,3,1,4,5,4,5,5,2,3,5,5,0
0,30,1,0,0,2927,2,8,3,3,4,2,3,4,2,5,2,2,2,2,2,1,0
1,55,1,0,0,449,44,41,4,4,2,4,4,3,4,3,4,1,3,3,3,3,0
1,29,1,1,1,240,3,0,5,0,4,0,1,3,2,4,2,2,4,5,2,5,1
1,24,0,0,1,453,0,0,0,3,5,3,2,3,3,2,3,3,4,3,3,5,0
1,12,0,0,1,783,0,0,5,5,5,5,2,2,4,1,4,4,4,5,4,1,1
1,40,1,0,2,416,0,0,5,5,3,5,5,4,5,4,5,5,1,5,5,2,1
1,24,0,0,1,427,0,0,0,2,4,2,2,1,2,5,2,2,3,2,2,1,0
0,23,1,1,2,484,0,0,5,2,3,2,4,4,4,5,4,4,4,2,4,4,0
1,24,0,0,1,1258,0,0,3,3,4,3,1,4,3,5,3,3,4,3,3,5,0
1,55,1,1,1,631,0,0,4,4,5,4,4,5,5,1,3,3,4,4,3,3,0
0,45,1,0,0,588,11,0,5,5,3,5,5,5,4,5,4,2,5,5,5,5,1
0,30,1,0,0,651,0,0,3,4,3,5,3,4,5,5,5,5,5,3,5,4,1
1,46,1,0,1,395,12,10,4,4,5,5,4,4,4,2,4,4,1,5,4,5,1
0,51,1,0,0,569,0,0,2,2,5,5,2,4,5,4,4,3,4,2,4,4,1
0,27,1,0,0,2093,13,4,3,3,1,4,3,1,4,2,4,4,3,4,4,4,0
1,24,1,0,1,534,0,0,4,4,4,3,4,2,1,1,3,3,3,3,3,3,0
1,16,1,1,1,282,8,16,5,2,5,2,3,3,5,3,5,5,4,2,5,5,0
0,21,1,1,0,762,16,22,4,4,2,4,3,5,4,1,4,4,2,4,4,1,0
0,69,1,1,1,872,14,0,3,2,3,2,2,5,3,2,3,4,5,2,5,5,0
0,24,0,0,1,296,0,0,0,2,5,2,2,5,3,4,1,1,4,2,1,4,0
0,9,1,1,1,1211,0,14,0,2,5,2,5,1,5,2,5,5,4,2,5,2,0
0,62,0,0,1,143,0,0,5,3,3,3,4,5,4,1,4,4,4,3,4,3,0
1,44,1,0,0,874,0,0,2,3,5,5,3,5,4,5,5,4,5,3,5,5,1
1,28,1,1,1,140,10,14,4,2,1,2,4,3,5,5,5,5,4,2,5,3,0
1,12,1,1,1,2586,29,4,5,2,1,3,3,2,1,4,1,2,4,2,5,5,0
1,10,1,1,1,584,18,12,4,4,5,4,1,5,1,3,1,1,4,4,1,4,0
0,41,1,0,0,770,23,4,4,4,3,4,4,4,5,4,3,3,4,4,4,4,1
1,60,1,0,0,759,0,0,2,2,5,5,2,2,4,2,5,3,2,2,2,2,1
1,50,1,0,0,846,0,0,2,2,5,5,2,3,4,2,3,2,3,2,3,3,1
1,32,1,0,1,1558,0,0,5,5,1,1,5,2,1,1,1,1,3,1,1,3,0
0,17,1,1,1,710,0,0,4,2,5,2,3,4,3,2,3,3,5,3,3,5,0
0,24,0,0,1,1303,0,0,5,5,4,5,4,3,5,3,5,5,5,5,5,4,1
1,63,1,1,2,2419,0,23,4,1,3,3,3,4,3,4,3,1,4,1,1,3,0
0,22,0,0,1,1015,7,1,1,1,4,1,5,5,2,3,4,4,5,1,4,4,0
0,47,1,1,1,562,7,18,4,2,5,5,3,5,5,2,4,4,5,2,5,5,0
0,63,1,1,1,86,0,0,4,0,4,5,2,5,4,0,5,2,5,2,5,3,0
1,41,0,0,1,1238,0,0,3,3,4,3,3,4,4,5,4,4,4,3,4,3,0
1,41,1,0,0,545,0,1,4,4,3,5,4,5,5,5,5,2,5,4,5,5,1
0,22,0,0,0,191,0,0,0,4,1,4,3,1,4,5,4,4,5,4,4,4,1
1,34,1,1,1,214,0,26,4,2,1,2,3,1,4,5,4,4,4,2,4,4,0
0,30,1,1,1,691,21,38,1,2,4,2,3,3,5,3,2,2,2,2,2,3,0
0,64,0,0,1,239,1,0,3,3,4,3,3,3,2,3,2,2,3,3,2,3,0
0,22,0,0,1,765,0,0,3,3,4,3,4,4,2,2,2,2,5,3,2,5,0
0,69,1,1,1,119,0,0,5,2,4,5,2,2,3,2,2,2,2,2,2,2,0
1,42,1,0,0,1750,0,5,5,5,2,3,5,1,3,1,4,3,1,1,1,1,0
0,39,1,0,1,130,9,5,1,1,4,3,1,4,2,1,2,2,3,2,2,4,0
0,40,1,0,0,679,6,12,2,2,5,5,2,5,5,5,5,3,5,2,5,5,1
0,22,0,0,1,164,0,0,0,2,4,2,4,3,3,5,3,3,4,2,3,5,0
1,50,1,0,0,2043,5,0,3,3,4,4,3,4,5,4,4,3,4,3,4,4,1
0,36,0,0,1,271,0,0,3,3,2,3,4,3,5,1,5,5,4,3,5,4,0
1,41,1,0,1,448,7,0,5,5,3,4,5,2,3,3,3,3,3,4,3,5,1
1,54,1,0,0,1649,27,41,3,3,3,4,3,4,4,4,5,4,4,3,4,4,1
0,20,0,0,0,1280,0,0,3,0,3,3,3,3,4,4,4,4,4,0,4,5,1
1,38,1,0,0,135,0,0,2,2,3,5,2,5,5,5,5,5,5,2,5,4,1
1,33,1,0,0,1208,30,10,3,3,1,2,3,3,2,5,2,2,4,2,2,3,0
0,54,1,1,1,599,0,0,4,2,3,4,3,5,3,2,2,5,5,2,5,5,0
0,50,0,0,0,1029,14,27,5,5,4,5,1,5,2,4,2,2,5,5,2,4,1
1,40,1,0,0,1440,0,11,5,2,3,3,5,1,3,1,4,1,1,1,1,1,0
0,52,1,0,1,1197,21,24,4,4,1,4,4,2,3,2,2,1,2,2,2,2,0
0,30,0,0,1,1077,5,0,3,3,4,3,3,1,5,4,5,5,4,3,5,2,0
0,18,1,1,1,719,0,0,4,3,4,3,3,5,1,5,4,4,5,3,4,4,0
1,35,0,0,0,201,0,0,1,1,5,1,5,5,3,4,3,3,5,1,3,4,0
0,46,1,0,0,302,0,4,3,3,2,4,3,5,5,5,2,4,5,3,5,5,1
0,25,1,1,1,522,0,0,4,3,5,3,1,4,3,1,4,4,4,3,4,4,0
0,48,1,0,0,2225,0,0,1,1,4,4,1,3,3,3,3,3,3,3,3,3,0
0,52,1,0,0,872,0,0,1,1,4,5,1,3,5,3,4,3,3,1,3,3,1
0,25,0,0,0,304,10,0,0,4,5,4,2,3,5,5,5,5,4,4,5,4,0
0,58,1,0,0,667,0,0,4,4,4,5,4,4,5,4,5,2,4,4,4,4,1
0,68,1,0,0,1201,0,0,2,2,5,1,2,4,5,4,5,5,4,2,4,4,1
0,60,1,1,1,2475,0,0,5,3,1,1,3,5,1,5,1,3,1,3,2,1,0
1,43,1,0,0,3132,9,0,5,5,4,4,5,5,4,5,3,2,5,5,5,5,1
1,9,1,0,0,1723,30,31,3,5,3,1,3,2,1,4,1,1,2,1,1,1,0
1,24,1,1,1,399,0,0,5,1,3,1,4,3,4,3,5,5,5,1,5,5,0
0,68,1,0,0,352,0,0,5,5,4,3,5,3,3,3,2,3,3,3,3,3,0
0,9,1,1,1,646,1,0,4,5,3,5,1,4,1,5,1,1,3,5,1,4,1
0,51,1,0,0,693,0,52,1,1,5,4,1,4,5,4,4,2,4,1,4,4,1
1,23,0,0,1,369,11,1,2,2,4,2,3,4,2,4,2,2,3,2,2,4,0
1,20,0,0,1,507,3,0,0,1,3,1,4,3,3,4,3,3,1,1,3,4,0
0,20,1,1,1,946,0,0,2,4,3,4,2,2,4,2,4,4,2,4,4,3,0
1,36,0,0,1,882,0,0,3,3,3,3,4,2,4,2,4,4,4,3,4,4,0
1,22,0,0,1,1214,0,0,5,5,2,5,2,4,1,1,1,1,4,5,1,4,1
1,13,1,1,1,985,0,0,4,1,5,1,5,5,3,3,4,4,4,1,4,5,0
0,45,1,0,0,972,15,25,5,5,3,4,5,4,5,4,3,2,4,5,4,4,1
0,38,1,0,1,2079,0,18,1,1,3,3,1,4,3,5,3,3,2,3,3,1,0
0,51,1,0,0,1979,0,0,3,3,3,5,3,5,4,5,3,2,5,3,5,5,1
1,56,1,1,1,356,0,9,5,2,5,2,2,5,1,3,1,1,4,2,1,4,0
1,38,1,0,2,641,44,53,1,1,1,5,1,3,5,4,5,5,2,5,5,4,1
0,61,1,1,1,1384,0,0,4,3,2,3,4,4,3,3,4,2,4,3,4,1,0
0,37,0,0,0,821,0,0,3,3,3,3,2,3,4,2,5,5,4,3,5,4,0
1,54,1,1,2,152,21,15,5,2,4,2,2,4,5,2,5,5,4,2,5,5,0
0,27,0,0,0,377,0,0,4,4,4,4,5,4,4,4,4,4,5,4,4,5,1
1,12,1,1,1,675,0,0,4,3,4,3,3,5,3,2,4,4,4,3,4,5,0
0,40,1,0,0,1693,20,30,1,1,3,5,1,4,5,4,3,4,4,1,4,4,1
0,57,1,0,0,621,0,0,3,3,5,5,3,5,5,4,3,3,5,3,5,5,1
0,29,0,0,0,453,0,0,3,3,3,3,3,4,1,4,1,1,5,3,1,4,0
1,54,1,1,1,1142,0,0,5,2,3,2,2,1,2,3,2,2,2,2,2,5,0
1,36,0,0,0,1773,0,6,2,2,4,2,1,5,3,2,3,3,5,2,3,5,0
1,52,1,0,0,1464,0,0,3,3,5,5,3,4,4,4,3,5,4,3,4,4,1
0,57,1,0,0,1658,0,0,1,1,5,4,1,3,5,3,4,3,3,1,3,3,1
1,22,1,0,1,1121,0,0,5,4,2,4,5,4,2,1,4,4,4,4,4,3,0
0,38,1,0,0,1705,0,1,4,3,5,4,3,4,5,4,5,3,4,3,4,4,1
0,60,1,1,1,1670,8,9,0,2,3,3,4,5,2,2,4,1,5,2,5,5,0
1,52,1,0,0,280,0,0,3,3,3,4,3,4,4,4,3,3,4,3,4,4,1
0,41,1,0,1,466,0,15,4,4,1,4,4,5,4,2,4,4,2,4,4,5,1
0,52,1,0,0,2586,0,0,3,3,4,4,3,3,4,4,4,4,4,3,3,5,1
1,58,1,1,1,393,15,1,2,2,4,2,3,3,3,4,3,3,3,2,3,3,0
1,36,1,1,1,1749,23,41,4,2,1,2,4,2,3,2,5,5,3,2,5,4,0
0,64,1,1,1,874,22,12,3,2,4,2,4,5,3,2,2,3,5,2,5,3,0
0,21,0,0,0,214,0,0,0,4,5,4,5,4,5,2,5,5,5,4,5,4,1
0,59,1,0,0,944,0,9,4,4,4,4,4,5,4,5,4,5,5,4,5,5,1
0,22,1,1,1,134,16,5,0,2,1,2,4,2,3,4,3,3,5,2,3,2,0
0,52,1,0,0,2873,2,2,5,5,4,4,5,5,5,5,4,3,5,5,5,5,1
1,51,1,1,1,1237,0,0,5,3,3,3,2,5,2,4,4,4,5,3,4,3,0
1,23,1,0,0,1514,1,0,1,1,5,5,1,4,5,2,5,5,5,1,5,4,1
0,25,0,0,1,954,0,0,1,1,3,1,4,1,5,1,5,5,4,1,5,3,0
1,49,1,0,1,261,41,43,4,4,1,4,4,3,4,4,4,4,1,4,4,5,1
0,32,1,0,0,2841,3,1,5,5,4,4,5,5,4,2,4,4,5,5,4,5,1
1,50,1,1,1,731,0,0,2,3,3,3,2,3,1,3,1,1,2,3,1,3,0
1,60,1,0,0,594,7,27,4,4,3,4,4,5,4,5,4,3,5,4,5,5,1
1,39,1,0,0,862,0,0,3,5,3,5,3,2,4,2,3,5,2,3,2,2,1
0,22,0,0,0,190,0,0,0,5,4,5,4,4,1,4,3,3,4,5,3,4,1
1,26,0,0,1,156,0,0,0,3,5,3,3,3,2,4,2,2,2,3,2,2,0
0,22,0,0,0,551,0,0,2,5,5,5,3,4,4,2,4,4,5,5,4,5,1
0,44,0,0,0,354,22,20,2,2,2,3,3,1,5,4,5,5,3,3,5,2,0
1,9,1,1,1,986,0,0,5,3,4,3,5,4,5,3,5,5,5,3,5,5,0
1,22,0,0,1,101,0,3,0,5,3,5,5,4,3,1,3,3,5,4,3,2,1
0,20,1,1,1,1547,0,0,5,4,4,4,3,5,3,2,3,3,5,3,3,5,0
1,40,1,1,1,651,0,0,3,2,3,2,3,1,5,4,3,3,4,2,3,4,0
0,57,1,0,0,3086,6,15,4,4,1,1,4,4,4,4,1,4,4,4,4,4,1
0,55,1,0,0,647,0,0,4,4,3,5,4,3,5,4,4,2,3,4,3,3,1
1,44,0,0,1,787,2,0,1,1,5,1,4,3,4,1,4,4,2,2,4,1,0
1,25,0,0,2,101,7,7,1,1,2,1,3,2,2,5,2,2,4,1,2,3,0
1,27,0,0,0,216,9,10,2,2,1,2,4,1,2,5,2,2,3,2,2,3,0
0,50,1,0,0,1648,11,0,2,2,5,4,2,4,4,5,4,3,4,2,4,4,1
0,17,1,1,1,239,1,0,1,3,3,3,4,4,3,1,3,3,4,3,3,4,0
1,37,1,0,0,2974,0,0,3,3,3,2,3,4,1,4,4,1,4,3,4,4,1
0,43,1,0,0,2940,13,3,1,1,5,5,1,5,5,5,5,3,5,1,5,5,1
0,38,1,0,0,152,0,0,1,4,4,3,4,4,2,4,4,3,4,4,4,4,1
0,59,1,0,1,697,0,0,1,1,1,4,1,5,2,5,2,2,5,5,5,5,1
0,44,1,1,1,213,0,5,5,4,4,4,1,1,1,4,1,1,1,4,1,1,0
1,56,1,0,1,1547,5,0,3,3,1,3,3,2,3,5,3,3,1,3,3,1,0
0,24,1,0,1,888,17,7,4,4,2,2,4,1,2,2,2,2,4,2,2,4,0
0,56,1,0,0,3123,0,0,5,5,5,4,5,5,4,5,3,4,5,5,5,5,1
0,51,1,0,0,2425,0,0,1,1,5,5,1,5,4,5,4,2,5,1,5,5,1
0,41,1,0,0,738,7,0,5,5,1,3,5,3,3,3,4,3,3,3,3,3,0
1,39,1,0,0,2711,5,65,5,5,4,4,5,5,5,5,4,5,5,5,5,5,1
0,38,1,0,1,1671,0,0,1,3,1,3,1,4,3,5,3,3,3,3,3,2,0
1,69,1,1,1,237,0,0,5,2,4,2,2,5,1,5,1,1,5,2,1,4,0
1,57,1,0,1,313,0,0,5,5,3,3,5,3,4,2,4,4,3,3,4,3,0
0,47,1,1,1,937,8,7,4,3,4,1,1,3,3,3,2,1,3,3,3,3,0
1,29,1,0,0,1608,11,0,4,4,3,4,4,3,4,4,4,4,4,4,4,4,1
1,70,0,0,1,666,0,0,1,3,2,3,4,3,4,5,4,4,3,3,4,4,0
0,23,0,0,1,581,10,25,2,3,2,3,3,3,1,4,1,1,3,3,1,4,0
0,42,1,0,0,1390,6,0,5,5,3,5,5,5,4,5,5,5,5,5,5,5,1
1,63,1,1,1,472,24,41,4,1,2,1,4,1,2,3,2,2,4,1,2,5,0
0,37,1,1,1,448,0,7,4,5,5,5,1,3,2,2,5,5,4,4,5,4,0
0,17,1,0,0,312,0,1,3,3,4,4,3,3,4,2,4,4,4,3,4,4,1
1,44,1,1,1,842,0,10,2,1,1,1,4,4,2,4,2,2,3,1,2,4,0
0,29,0,0,0,893,4,51,0,0,3,0,1,4,3,4,3,3,4,0,3,3,1
1,43,1,0,0,533,36,27,2,2,4,5,2,5,4,4,4,2,5,2,5,5,1
0,57,1,0,0,273,0,1,2,2,3,5,2,5,4,5,2,2,5,2,5,5,1
0,44,1,0,0,3101,0,0,2,2,4,4,2,3,4,3,3,1,3,3,3,3,0
0,44,1,1,1,1910,8,23,5,2,4,5,2,5,4,2,4,2,5,2,5,5,0
1,42,0,0,1,899,0,0,2,2,3,2,4,2,4,4,4,4,4,2,4,4,0
1,50,1,0,0,1067,0,2,2,2,4,5,2,5,4,5,4,3,5,2,5,5,1
1,20,0,0,1,152,0,0,0,4,3,4,5,4,2,5,2,2,5,4,2,4,1
1,42,1,0,1,369,0,0,4,4,5,5,4,2,5,5,5,5,4,5,5,5,1
0,54,1,1,2,423,9,33,3,3,2,1,3,2,2,3,1,1,2,3,2,2,0
0,26,0,0,0,666,0,0,4,3,5,3,3,5,2,4,3,3,5,4,3,4,0
0,45,1,0,0,1471,0,0,4,2,3,4,2,4,5,4,3,5,4,2,4,4,1
1,45,1,0,0,2425,0,5,3,3,4,4,3,4,4,3,4,4,3,3,3,5,1
1,40,1,0,0,2484,3,3,2,3,3,2,2,4,1,4,5,1,4,2,4,4,1
0,63,1,1,1,946,0,0,5,4,3,4,1,2,1,4,1,1,2,4,2,2,1
1,44,1,1,1,701,0,0,4,3,4,3,3,4,4,3,4,4,5,3,4,5,0
1,20,1,1,1,2153,0,0,5,1,3,1,2,5,3,3,3,3,4,1,3,4,0
0,12,1,1,1,483,0,0,4,3,4,3,4,3,5,4,5,5,5,3,5,4,0
1,8,1,1,2,409,0,0,5,4,3,4,2,4,5,4,5,5,5,4,5,5,1
1,62,1,1,1,888,38,54,5,5,3,5,1,2,5,5,5,5,4,5,5,1,1
1,41,1,0,0,2499,3,1,5,5,5,4,5,4,4,4,3,3,4,5,4,4,1
0,48,0,0,0,1416,0,5,3,3,3,3,2,4,3,3,3,3,4,3,3,4,0
1,33,1,0,2,912,2,5,1,1,2,2,1,4,2,3,2,2,3,2,2,4,0
1,56,1,1,1,239,11,11,4,2,3,2,2,4,4,3,4,4,5,2,4,4,0
1,46,1,0,1,253,0,0,5,5,2,3,5,2,3,4,3,3,4,3,3,4,0
0,8,1,1,1,393,0,0,3,1,4,1,3,3,4,5,4,4,4,1,4,2,0
0,18,1,1,0,621,0,0,5,1,4,1,3,4,4,3,4,4,5,1,4,4,0
